"","company_name","status_label","year","current_assets","cogs","dep_amort","EBITDA","inventory","net_income","receivables","mkt_value","net_sales","total_assets","long_term_debt","EBIT","gross_profit","current_liabilities","ret_earnings","total_revenue","total_liab","total_op_exp","lag_total_assets","lag_total_revenue","working_capital","Altman_z","operating_income","ROA","current_ratio"
"2265","C_4729","alive",2005,1.326,0.935,0.174,-0.046,0.414,-3.949,0.612,0.6535,3.336,6.212,5.137,-0.22,2.401,11.421,-27.145,3.336,16.558,3.382,3.567,0.412,-10.095,-7.62393711830497,2.401,0.673114662181105,0.116101917520357
"2266","C_4730","alive",2005,334.176,243.961,33.269,122.767,119.035,59.66,107.145,1015.8576,648.131,521.714,8.732,89.498,404.17,83.361,378.575,648.131,100.509,525.364,483.108,585.468,250.815,9.46548559764006,404.17,0.836603823575681,4.00878108467989
"2267","C_4731","alive",2005,459.687,617.416,36.926,159.407,255.038,-125.18,184.58,608.6083,886.699,886.82,703.743,122.481,269.283,214.413,-1062.916,886.699,1069.529,727.292,1068,848,245.274,0.450955190241254,269.283,0.252137640449438,2.14393250409257
"2268","C_4732","alive",2005,529.222,1273.1,46.336,231.963,13.6,73.861,131.244,891.675,1617.897,1180.81,529.742,185.627,344.797,259.709,96.571,1617.897,822.905,1385.934,2084.752,763.831,269.513,2.92746091913641,344.797,0.165389936069135,2.03774994320566
"2269","C_4733","alive",2005,4.537,0.462,1.07,-3.15,0,-4.498,0.892,11.1482,1.545,6.707,2.213,-4.22,1.083,4.775,-10.359,1.545,8.177,4.695,3.9,1.166,-0.238,-3.23285583562239,1.083,0.277692307692308,0.950157068062827
"2270","C_4735","failed",2005,52.988,19.618,0.226,-19.595,0,-18.041,0.031,109.1937,0.023,53.719,0,-19.821,-19.595,4.738,-149.806,0.023,5.08,19.618,42.644,0.275,48.25,8.85335789408959,-19.595,-0.459501922896539,11.1836217813423
"2271","C_4736","alive",2005,73.556,71.632,2.821,10.792,25.659,6.349,23.081,125.712,131.298,81.693,0,7.971,59.666,11.701,9.006,131.298,14.707,120.506,100.226,126.56,61.855,8.1207974591052,59.666,0.595314589028795,6.28630031621229
"2272","C_4738","alive",2005,155.559,542.563,7.996,47.202,0,22.321,99.426,431.4121,802.265,324.746,38.167,39.206,259.702,63.02,39.694,802.265,114.044,755.063,273.195,661.451,92.539,5.65162845090246,259.702,0.950610369882319,2.46840685496668
"2273","C_4739","alive",2005,265.952,96.069,11.313,75.063,67.476,37.194,49.007,973.5543,277.935,448.432,118.378,63.75,181.866,31.287,32.156,277.935,158.614,202.872,456.713,229.825,234.665,5.50001004195597,181.866,0.398206313374044,8.50039952696008
"2274","C_4740","alive",2005,11.962,24.606,2.938,-0.291,3.028,-1.2,1.995,26.0669,31.099,72.578,4.752,-3.229,6.493,6.729,-8.842,31.099,12.551,31.39,74.128,33.372,5.233,1.44376402682632,6.493,0.0875917332182171,1.77767870411651
"2275","C_4743","alive",2005,69.841,134.491,4.513,13.021,39.29,3.757,28.224,73.056,204.328,95.545,40.944,8.508,69.837,42.536,-31.701,204.328,86.458,191.307,60.795,123.276,27.305,2.81783081592494,69.837,1.1487293362941,1.64192683844273
"2276","C_4745","alive",2005,2.492,10.097,0.547,0.413,0.042,1.755,1.46,5.9959,10.51,9.098,0.316,-0.134,0.413,1.8,-14.645,10.51,2.459,10.097,8.596,22.969,0.692,0.407304802945041,0.413,0.0480456026058632,1.38444444444444
"2277","C_4749","alive",2005,9.541,16.655,1.153,-6.547,0,-8.998,5.153,60.053,32.808,11.066,0,-7.7,16.153,13.119,-90.166,32.808,13.182,39.355,14.781,38.436,-3.578,-8.39328518482353,16.153,1.09282186590894,0.727265797697995
"2278","C_4756","alive",2005,39.069,37.815,1.137,7.578,9.942,4.309,7.821,65.5113,53.857,46.936,0.015,6.441,16.042,6.442,21.747,53.857,6.938,46.279,42.171,49.145,32.627,8.74857897640515,16.042,0.380403594887482,6.06473144986029
"2279","C_4757","alive",2005,21.407,253.796,1.097,-1,2.878,-2.033,12.471,6.6749,260.314,36.757,0.01,-2.097,6.518,24.44,-26.848,260.314,24.45,261.314,31.577,177.664,-3.033,5.93595619067425,6.51800000000003,0.206416062323844,0.875900163666121
"2280","C_4760","alive",2005,29.087,3.202,0.901,5.062,0.53,4.724,6.786,129.56,20.258,42.716,0,4.161,17.056,3.759,-11.945,20.258,3.759,15.196,12.828,13.316,25.328,21.7957069098402,17.056,1.32959151855316,7.73796222399574
"2281","C_4761","alive",2005,164.624,420.815,9.915,178.481,0,89.037,111.725,2101.6775,693.7,900.403,0.622,168.566,272.885,166.788,250.323,693.7,208.612,515.219,788.889,619.629,-2.1639999999999,7.81931024864988,272.885,0.345910514660491,0.987025445475694
"2282","C_4763","alive",2005,118.281,243.925,44.937,87.711,0,26.161,43.6,262.0758,462.74,288.689,1.289,42.774,218.815,88.739,-184.011,462.74,96.902,375.029,241.728,471.012,29.542,2.94501210605758,218.815,0.905211642838231,1.33290886757795
"2283","C_4764","failed",2005,382.783,1358.765,51.932,137.089,108.704,-135.052,247.277,697.809,1749.381,1079.564,809.345,85.157,390.616,260.508,-287.687,1749.381,1129.114,1612.292,1174.747,1742.914,122.275,2.01440500450634,390.616,0.332510744866767,1.46937138206888
"2284","C_4765","alive",2005,168.385,484.284,16.001,-30.845,8.772,-64.886,5.276,100.2002,522.989,351.344,56.335,-46.846,38.705,163.613,-14.091,522.989,334.088,553.834,360.729,415.246,4.77199999999999,1.18864015906151,38.705,0.107296613247064,1.02916638653408
"2285","C_4767","alive",2005,171.711,149.05,19.5,-31.663,67.712,-64.308,55.064,121.0992,201.051,273.005,80,-51.163,52.001,119.507,-354.509,201.051,207.058,232.714,308.789,149.184,52.204,-1.11958925411321,52.001,0.168403019537613,1.43682796823617
"2286","C_4770","alive",2005,536.35,436.352,37.502,109.604,0,46.801,127.933,3074.1875,757.832,1569.916,25.389,72.102,321.48,198.821,-1127.504,757.832,233.501,648.228,1548.932,606.464,337.529,7.78618513380268,321.48,0.207549459885909,2.69765266244511
"2287","C_4771","failed",2005,248.37,149.254,13.716,25.864,63.475,9.657,55.348,452.0801,260.784,373.444,0,12.148,111.53,41.31,-6.328,260.784,66.888,234.92,386.164,330.012,207.06,5.50255663873503,111.53,0.288815114821682,6.01234567901235
"2288","C_4774","failed",2005,188.867,242.883,4.547,-12.358,121.05,-9.931,58.296,80.7042,296.838,217.339,2.228,-16.905,53.955,120.363,-18.53,296.838,130.09,309.196,150.11,268.143,68.504,1.74019814483598,53.955,0.359436413296916,1.56914500303249
"2289","C_4775","alive",2005,6.079,15.999,2.473,2.617,0.173,-15.173,2.969,4.4218,22.075,13.12,6.108,0.144,6.076,14.747,-43.732,22.075,21.806,19.458,23.622,30.777,-8.668,-3.61889659340795,6.076,0.257217847769029,0.412219434461246
"2290","C_4777","alive",2005,137.225,158.969,10.343,-46.004,12.477,-99.553,20.785,135.7045,181.921,171.841,0,-56.347,22.952,78.507,-84.211,181.921,78.507,227.925,283.744,257.278,58.718,0.737688708402944,22.952,0.0808898161723243,1.74793330531035
"2291","C_4779","alive",2005,82.483,59.314,8.241,24.039,27.661,2.143,28.731,173.7175,164.978,193.168,36.833,15.798,105.664,38.104,12.064,164.978,76.35,140.939,129.793,124.94,44.379,2.85224456388991,105.664,0.814096291787692,2.16468087339912
"2292","C_4780","alive",2005,135.555,14.822,5.5,-35.245,0,-39.978,18.381,482.9903,82.406,158.958,0,-40.745,67.584,23.285,-179.783,82.406,23.285,117.651,188.356,56.648,112.27,11.3822012919856,67.584,0.358809913143197,5.82155894352588
"2293","C_4781","alive",2005,29.33,72.074,1.477,-3.402,16.755,-2.909,10.251,9.8712,77.728,41.793,7.774,-4.879,5.654,17.967,8.777,77.728,26.648,81.13,52.072,103.989,11.363,2.31712274911439,5.65400000000002,0.108580427100938,1.63243724606223
"2294","C_4783","alive",2005,18.161,27.423,0.464,3.098,3.543,1.253,7.126,20.757,43.675,19.602,0,2.634,16.252,5.945,2.227,43.675,5.945,40.577,18.825,43.791,12.216,5.67332384939694,16.252,0.86332005312085,3.05483599663583
"2295","C_4784","failed",2005,156.182,613.283,6.286,70.602,1.175,31.628,78.799,230.1296,787.138,260.646,0,64.316,173.855,148,32.153,787.138,173.808,716.536,179.317,503.9,8.18200000000004,4.8390445578334,173.855,0.969539976689327,1.05528378378378
"2296","C_4785","alive",2005,181.574,1003.261,26.303,46.974,0,14.27,73.286,545.5405,1133.816,867.814,176.297,20.671,130.555,176.098,200.614,1133.816,415.225,1086.842,921.371,1171.538,5.47600000000006,2.50464265394242,130.555,0.141696450181306,1.03109632136651
"2297","C_4787","alive",2005,47.8,205.006,12.118,0.47,0,-22.398,37.85,90.5027,239.845,111.05,0,-11.648,34.839,56.182,-47.374,239.845,59.176,239.375,119.533,273.239,-8.38200000000001,2.04346971873127,34.839,0.291459262295768,0.8508063080702
"2298","C_4788","failed",2005,1281.878,667.789,183.724,516.051,47.196,260.337,357.104,8968.0926,1221.002,3606.922,977.654,332.327,553.213,268.986,688.468,1221.002,1753.595,704.951,3379.386,814.662,1012.892,4.31524235308862,553.213,0.163702222829828,4.76559374837352
"2299","C_4791","alive",2005,1.284,7.066,0.59,0.89,0.258,-0.215,0.43,12.9791,14.824,25.029,11.897,0.3,7.758,3.332,-2.188,14.824,15.423,13.934,13.2,15.96,-2.048,0.916176060745221,7.758,0.587727272727273,0.385354141656663
"2300","C_4792","alive",2005,512.393,1110.901,9.31,149.567,330.575,83.621,141.785,1950.8863,1552.659,736.636,129.1,140.257,441.758,317.822,178.501,1552.659,463.656,1403.092,480.866,1310.853,194.571,5.91687407706893,441.758,0.918671729754235,1.61220116920792
"2301","C_4794","alive",2005,56.673,164.186,4.499,11.02,2.769,4.204,25.14,47.9065,183.873,87.016,11.858,6.521,19.687,34.76,5.973,183.873,49.795,172.853,64.785,166.832,21.913,3.33593390986616,19.687,0.303882071467161,1.6304085155351
"2302","C_4795","alive",2005,161.604,44.076,1.744,18.871,35.855,15.257,23.164,446.8192,103.448,177.462,3.244,17.127,59.372,22.718,35.01,103.448,27.345,84.577,153.226,116.901,138.886,11.9208007703401,59.372,0.387479931604297,7.11347829914605
"2303","C_4798","alive",2005,300.25,177.498,7.952,22.868,21.629,15.958,43.293,358.99,260.234,368.711,99.777,14.916,82.736,51.091,24.004,260.234,150.868,237.366,345.238,245.824,249.159,3.16904377509317,82.736,0.239649169558392,5.87676890254644
"2304","C_4799","alive",2005,337.726,421.633,51.728,262.101,0,100.217,157.672,2209.7502,706.883,3832.359,911.191,210.373,285.25,217.57,637.105,706.883,2010.9,444.782,3842.14,779.879,120.156,1.29529720023599,285.25,0.0742424794515557,1.5522636392885
"2305","C_4804","alive",2005,2.962,1.957,0.124,-1.492,0.618,-2.759,1.579,19.1905,6.982,4.639,0.5,-1.616,5.025,2.163,-39.911,6.982,3.88,8.474,4.058,5.765,0.799,-8.51491469122167,5.025,1.23829472646624,1.36939435968562
"2306","C_4808","alive",2005,1654.408,2035.243,116.836,604.296,69.13,228.643,963.127,5161.9884,2973.918,6279.762,4085.435,487.46,938.675,989.733,854.736,2973.918,5340.514,2369.622,2511.959,2290.295,664.675,1.62723995350559,938.675,0.373682452619649,1.67157000928533
"2307","C_4810","alive",2005,3164,5788,3065,4082,0,-779,1525,10544.934,13903,21497,14968,1017,8115,4235,-46509,13903,24714,9821,24324,13809,-1071,-2.02983274698029,8115,0.333621114948199,0.747107438016529
"2308","C_4812","alive",2005,1584.409,3260.993,58,339.088,505.542,151.326,582.617,3800.6949,4635.929,2583.12,489.52,281.088,1374.936,724.114,756.138,4635.929,1341.223,4296.841,2433.67,4060.266,860.295,4.66351592679506,1374.936,0.564964025525236,2.1880656913138
"2309","C_4813","alive",2005,5.926,2.481,0.119,-3.128,1.371,-2.754,0.533,16.0086,6.433,7.05,0,-3.247,3.952,0.732,-49.955,6.433,0.732,9.561,5.369,4.751,5.194,3.47835647017789,3.952,0.736077481840194,8.09562841530055
"2310","C_4814","alive",2005,620.926,142.608,31.8,132.639,0,66.679,141.045,1613.7045,702.593,899.436,0,100.839,559.985,290.706,99.096,702.593,315.536,569.954,804.655,622.2,330.22,4.81444021102443,559.985,0.695931796857038,2.13592426712899
"2311","C_4817","alive",2005,2575.735,1267.561,65.774,642.356,331.584,386.384,329.014,11824.106,2306.069,3120.187,0,576.582,1038.508,571.137,909.259,2306.069,596.396,1663.713,2320.18,1777.055,2004.598,14.4233782382667,1038.508,0.447598031187236,4.50983739453056
"2312","C_4818","alive",2005,242.7,533.1,39.4,78.7,123,19.4,99.8,379.3322,669.8,690.8,83.7,39.3,136.7,172,243.4,669.8,384.1,591.1,717.1,657.5,70.7,2.36598884726959,136.7,0.190628922047134,1.41104651162791
"2313","C_4819","alive",2005,13.294,1.469,0.894,2.183,0.068,7.062,1.84,66.1968,10.054,21.88,0.018,1.289,8.585,4.718,-32.203,10.054,4.736,7.871,13.244,8.433,8.576,7.45016206334305,8.585,0.648218061008759,2.81771937261552
"2314","C_4820","alive",2005,6.265,0.775,0.049,-4.232,0.444,-4.148,0.315,36.9495,1.172,6.72,0,-4.281,0.397,0.775,-28.53,1.172,0.775,5.404,5.586,0.864,5.49,21.7147996351767,0.397,0.0710705334765485,8.08387096774194
"2315","C_4823","alive",2005,595.9,797.8,22.6,126.4,165,-5.6,200.5,621.3615,1210,1289.5,383.5,103.8,412.2,335.2,-25.4,1210,1004.3,1083.6,1371.8,1347.2,260.7,1.79023577334021,412.2,0.300481119696749,1.7777446300716
"2316","C_4826","alive",2005,2169.6,3428.8,157.1,701.2,409.2,356.3,650.9,5016.477,5221.5,3330.1,149.6,544.1,1792.7,1233.7,825.5,5221.5,1901.4,4520.3,4124.3,5313.8,935.9,4.37443492933807,1792.7,0.434667701185656,1.75861230445003
"2317","C_4829","alive",2005,209.342,40.538,15.3,24.675,0,14.135,33.507,901.3942,168.701,340.575,0,9.375,128.163,92.222,-89.862,168.701,98.596,144.026,354.577,149.99,117.12,6.11483218414879,128.163,0.361453224546431,2.26997896380473
"2318","C_4831","alive",2005,156.57,77.695,6.585,-12.835,32.545,-19.311,27.067,325.3585,125.813,183.684,0.966,-19.42,48.118,40.082,-145.171,125.813,41.09,138.648,207.9,141.87,116.488,4.74151413681243,48.118,0.231447811447811,3.90624220348286
"2319","C_4832","alive",2005,191.649,193.501,14.9,36.58,56.199,12.817,68.992,526.435,325.482,310.117,2.179,21.68,131.981,48.016,5,325.482,52.687,288.902,395.975,395.305,143.633,7.85365312920902,131.981,0.333306395605783,3.99135704765078
"2320","C_4834","alive",2005,2302.6,1425.6,191.8,912.4,768.3,406.1,776.6,8620.4955,6336.3,3885.8,451.1,720.6,4910.7,1497.7,2212.6,6336.3,2177.2,5423.9,3708.1,5790.4,804.9,5.66399662792579,4910.7,1.32431703567865,1.53742405021032
"2321","C_4839","alive",2005,912.992,459.691,23.669,306.824,131.554,201.975,256.809,3981.7008,1158.236,1428.931,500,283.155,698.545,603.891,1129.229,1158.236,1145.299,851.412,1460.426,1104.536,309.101,4.91636614761864,698.545,0.478315916040936,1.51184899261622
"2322","C_4840","alive",2005,38.902,59.903,4.717,12.83,17.319,3.009,14.188,63.3936,90.384,70.843,12.825,8.113,30.481,20.108,24.35,90.384,35.491,77.554,72.368,82.557,18.794,3.52502084774535,30.481,0.421194450585894,1.93465287447782
"2323","C_4841","alive",2005,355.074,646.074,52.018,250.639,60.519,121.278,244.127,1551.913,1064.639,1671.656,601.811,198.621,418.565,237.738,199.088,1064.639,985.343,814,1540.779,553.955,117.336,2.22493584513993,418.565,0.271658037914587,1.4935517250082
"2324","C_4842","alive",2005,89.189,92.43,4.4,27.716,13.649,15.559,9.534,348.05,238.304,119.054,0,23.316,145.874,28.739,15.385,238.304,33.075,210.588,107.462,217.208,60.45,9.75198463457597,145.874,1.35744728369098,3.10341347994015
"2325","C_4843","failed",2005,31.261,178.292,1.115,6.782,0,2.507,26.58,26.0338,221.883,48.347,5.292,5.667,43.591,24.896,-3.056,221.883,31.963,215.101,42.742,197.724,6.365,5.53438313173969,43.591,1.01986336624398,1.25566356041131
"2326","C_4844","alive",2005,86.111,298.543,46.277,58.346,0,12.302,6.901,345.4027,387.732,747.77,711.952,12.069,89.189,114.919,-192.396,387.732,860.843,329.386,716.522,317.935,-28.808,0.406081852709247,89.189,0.124474894001859,0.749319085616826
"2327","C_4845","alive",2005,119.229,91.501,2.15,16.867,24.837,16.151,42.847,272.8308,137.229,130.444,0,14.717,45.728,41.876,-9.291,137.229,42.57,120.362,79.622,69.615,77.353,5.88160475670572,45.728,0.574313631910778,2.84719170885471
"2328","C_4846","alive",2005,2033.21,728.198,81.797,394.971,64.452,266.452,415.295,13938.2459,2066.456,3260.965,133.789,313.174,1338.258,917.163,917.332,2066.456,1337.512,1671.485,2372.647,1598.131,1116.047,8.007755355274,1338.258,0.564035863742057,2.21684695086915
"2329","C_4848","alive",2005,246.504,549.042,45.964,120.47,107.895,20.204,118.215,299.5604,712.782,949.737,536.921,74.506,163.74,87.688,292.544,712.782,680.148,592.312,966.075,656.913,158.816,1.90554917808955,163.74,0.16948994643273,2.81114861782684
"2330","C_4849","alive",2005,344.591,486.855,26.913,54.154,0,-35.177,221.492,518.3525,671.537,475.736,1.115,27.241,184.682,224.29,41.375,671.537,266.219,617.383,502.996,658.603,120.301,3.19399655033299,184.682,0.367163953590088,1.53636363636364
"2331","C_4851","alive",2005,10.996,24.919,0.264,-6.891,0,-13.207,8.255,97.6521,34.892,28.701,3.788,-7.155,9.973,16.658,-19.899,34.892,21.847,41.783,27.434,29.873,-5.662,1.86754597180862,9.973,0.363527010279216,0.66010325369192
"2332","C_4853","alive",2005,196.337,269.765,5.451,32.923,124.231,13.386,66.056,183.0384,329.006,338.485,94.931,27.472,59.241,45.909,116.424,329.006,179.02,296.083,335.403,291.91,150.428,2.86813452120052,59.241,0.17662632713482,4.2766559933782
"2333","C_4854","alive",2005,754.438,2115.242,32.8,126.685,0,58.16,598.843,1501.5226,3096.516,1089.241,215.616,93.885,981.274,508.484,374.134,3096.516,765.897,2969.831,1100.089,2741.392,245.954,5.05538014912757,981.274,0.891995102214457,1.48370056874946
"2334","C_4858","failed",2005,19.256,2.077,1.155,1.673,0,-0.516,7.035,279.3734,7.186,116.822,42.795,0.518,5.109,13.832,-2.66,7.186,60.136,5.513,6.888,2.541,5.424,2.88739873732691,5.109,0.741724738675958,1.39213418160787
"2335","C_4862","alive",2005,37.611,5.635,3.475,-16.112,0.8,-11.174,3.646,192.5231,7.388,84.382,29.678,-19.587,1.753,4.876,-143.374,7.388,34.73,23.5,77.993,9.56,32.735,0.734379367114204,1.753,0.0224763760850333,7.71349466776046
"2336","C_4863","alive",2005,80.116,11.584,5.511,-0.021,0,-7.739,17.289,190.5612,82.001,146.755,0,-5.532,70.417,68.27,-182.157,82.001,83.547,82.022,160.554,69.631,11.846,0.16203654561808,70.417,0.438587640295477,1.17351691811923
"2337","C_4864","alive",2005,98.937,69.121,7.046,5.987,0,-0.708,16.25,219.9384,151.558,131.978,0,-1.059,82.437,64.02,61,151.558,70.969,145.571,137.434,152.058,34.917,3.94588261284903,82.437,0.599829736455317,1.54540768509841
"2338","C_4865","alive",2005,41.84,38.851,2.201,4.618,0,2.428,11.137,77.5757,62.857,56.263,0,2.417,24.006,11.119,0.877,62.857,11.421,58.239,51.959,37.281,30.721,6.0114407836053,24.006,0.46201812967917,3.76292832089217
"2339","C_4866","alive",2005,3.792,0.657,0.224,-7.222,0.028,-6.503,0.446,61.4737,1.514,7.878,0,-7.446,0.857,1.228,-24.332,1.514,1.492,8.736,8.186,1.146,2.564,17.8609818124522,0.857,0.104690935743953,3.08794788273616
"2340","C_4867","alive",2005,726.457,19.228,50.358,261.849,3.933,166.34,142.015,5073.9478,908.722,1681.656,31,211.491,889.494,426.076,940.163,908.722,478.176,646.873,1286.084,741.157,300.381,8.31906511712663,889.494,0.691629784679695,1.70499394474225
"2341","C_4869","alive",2005,174.902,55.034,18.153,27.408,0.313,-5.417,69.54,834.5981,232.388,757.212,0.035,9.255,177.354,162.772,-169.339,232.388,242.547,204.98,392.653,130.907,12.13,2.11795285653516,177.354,0.451681255459655,1.07452141645983
"2342","C_4870","alive",2005,5.297,4.816,0.538,1.156,1.582,2.245,1.066,12.4855,9.466,9.924,0.629,0.618,4.65,1.001,-5.302,9.466,1.63,8.31,6.908,8.65,4.296,5.52674406470773,4.65,0.673132599884192,5.29170829170829
"2343","C_4873","alive",2005,13.963,7.152,1.548,-1.504,0,-10.592,4.342,71.1579,25.296,45.136,3.672,-3.052,18.144,5.266,-265.934,25.296,9.272,26.8,45.273,14.532,8.697,-3.07535554171399,18.144,0.400768670068253,2.65153816938853
"2344","C_4876","alive",2005,69.23,12.71,4.504,22.114,5.658,12.931,14.458,345.1896,61.376,115.674,0,17.61,48.666,11.083,29.009,61.376,11.821,39.262,101.237,58.215,58.147,19.5081242888703,48.666,0.480713573100744,6.24650365424524
"2345","C_4877","alive",2005,101.528,61.899,7.632,34.15,23.197,15.896,41.197,482.6103,181.215,257.416,0,26.518,119.316,38.864,8.272,181.215,44.343,147.065,255.229,148.529,62.664,7.91118490946152,119.316,0.467486061536894,2.61239193083574
"2346","C_4878","alive",2005,8.857,17.061,0.506,2.483,2.617,1.351,4.896,13.9355,23.791,12.607,3.829,1.977,6.73,3.23,1.063,23.791,7.274,21.308,11.233,22.115,5.627,4.20775473903791,6.73,0.599127570551055,2.7421052631579
"2347","C_4880","alive",2005,15.144,26.507,1.657,-2.614,9.649,-5.5,3.567,15.6312,36.468,32.864,3.329,-4.271,9.961,8.036,2.744,36.468,11.365,39.082,38.156,39.233,7.108,1.88246117096426,9.961,0.261059859524059,1.88451966152315
"2348","C_4882","failed",2005,66.078,137.582,8.53,-57.415,21.361,-68.986,18.905,86.2502,218.661,143.67,0,-65.945,81.079,69.789,-686.301,218.661,70.458,276.076,190.039,395.165,-3.711,-5.97695480664436,81.079,0.426644004651677,0.946825430941839
